,Date,neg,neu,pos,compound,Scaled_Close,Scaled_compound,Scaled_Open,Scaled_High,Scaled_Low,Scaled_AdjClose,Scaled_Volume
15,2021-10-21,0.04151666666666667,0.8575499999999997,0.10092777777777778,0.1804477777777778,-0.040789602262774644,0.4953620188589403,-0.3247749102332594,-0.16391372114751868,-0.15879827344295477,-0.040789602262774644,0.5448958247947596
16,2021-10-22,0.04219161676646707,0.8406107784431138,0.11722754491017966,0.1931622754491017,0.07352632545216568,0.7205694551598082,-0.03897468950466891,-0.0925529632423499,0.10604619680154499,0.07352632545216568,-0.4693169490618444
17,2021-10-25,0.036854978354978356,0.8548484848484843,0.10829653679653678,0.20390346320346311,0.9132548390463427,0.9108243452481346,0.3591921466529579,0.8709565927753211,0.5036862161050304,0.9132548390463427,4.244183469236024
18,2021-10-26,0.040529411764705876,0.8577689075630255,0.10171008403361347,0.17766932773109237,0.8663762787237214,0.44614830801645006,0.8957734731652469,1.2271886774186622,0.9312010747486907,0.8663762787237214,4.192639710768374
19,2021-10-27,0.03424858757062147,0.8834180790960452,0.08232768361581921,0.1382327683615819,1.008032538023159,-0.2523776315623834,1.0040886826793627,1.0554948151546388,1.150336176361712,1.008032538023159,1.3756571572234892
20,2021-10-28,0.034567999999999995,0.87384,0.091584,0.1807728,1.293677172814238,0.501119023445332,1.2113841932748703,1.127712092087855,1.3252559941290174,1.293677172814238,0.04156884179894032
21,2021-10-29,0.045195767195767206,0.864830687830688,0.089978835978836,0.1430978835978836,1.563136973286106,-0.16620355233415454,1.3094245002864942,1.3718361782413295,1.4672383015237516,1.563136973286106,0.3605717596820063
22,2021-11-01,0.043199233716475105,0.8449731800766288,0.11182375478927208,0.20632758620689645,2.2527523509675467,0.9537619854910886,1.7662709736355215,2.0464786817093876,1.8066959512256247,2.2527523509675467,3.441912120897398
23,2021-11-02,0.045663414634146346,0.8640487804878051,0.09028292682926825,0.15545317073170734,1.985989815100848,0.052641313746961245,1.8701724546157952,2.038201045818793,2.010893633168559,1.985989815100848,1.8722625794033487
24,2021-11-03,0.04079230769230768,0.8532538461538465,0.10595384615384618,0.14694153846153848,2.291173378525184,-0.09812224230164089,2.000193354695667,2.086726127417213,2.060337171864309,2.291173378525184,0.9159967351074938
25,2021-11-04,0.03681879194630873,0.859328859060402,0.10385906040268456,0.1999832214765101,2.408187226996979,0.8413864789769423,2.4131932126193876,2.2872492654092254,2.541179481602739,2.408187226996979,-0.1725541429312353
26,2021-11-05,0.030898876404494378,0.8563370786516855,0.11274157303370785,0.23334606741573027,2.351175103787464,1.432330863560737,2.3668141591815752,2.261416789391857,2.4739601184065805,2.351175103787464,-0.616955442773806
27,2021-11-08,0.050165898617511515,0.859990783410139,0.08986175115207375,0.1392290322580645,1.91993745268621,-0.2347311587086436,1.8009290900496608,1.9554940065312583,1.9137987584385943,1.91993745268621,0.7765184520703466
28,2021-11-09,0.049238805970149256,0.8483731343283584,0.10242288557213931,0.16988805970149257,0.903339534081758,0.308321437508745,1.973205463993912,1.7949328150404418,1.0064871200316579,0.903339534081758,3.802411832660048
29,2021-11-10,0.050211640211640214,0.8540370370370376,0.09575661375661373,0.16042222222222216,1.2274058744538838,0.14065637937946188,0.7924516389148899,1.1070173601166036,0.8256668761888116,1.2274058744538838,1.8799157249639766
30,2021-11-11,0.04025827814569536,0.83876821192053,0.12092052980132448,0.24731125827814565,1.1950354840486044,1.6796913895428376,1.4607178753301262,1.298763067341149,1.3288411164586305,1.1950354840486044,-0.5264148393616302
31,2021-11-12,0.03814728682170542,0.842077519379845,0.11976744186046516,0.24856279069767434,0.9756621476178782,1.7018593441829306,1.0608141610872788,0.9386064604227542,1.0638475760730166,0.9756621476178782,-0.15183522652133782
32,2021-11-15,0.05301324503311259,0.8599735099337747,0.08701324503311259,0.13931986754966896,0.8296319374396783,-0.23312222505851418,0.8446911717177206,0.7779028404510065,0.7606137465974669,0.8296319374396783,0.9333430788974535
33,2021-11-16,0.046209302325581396,0.8602248062015505,0.09358914728682169,0.16675968992248064,1.1310242564253916,0.25290972121881394,0.741079861404221,0.9578736749526988,0.9367281644810401,1.1310242564253916,-0.03753331601414582
34,2021-11-17,0.03805309734513275,0.8637699115044244,0.09816814159292038,0.20657699115044248,1.3809451282640037,0.9581796077510261,1.1766538597894896,1.40344862166262,1.3349658311427028,1.3809451282640037,0.540638836277985
35,2021-11-18,0.056265625000000014,0.8495859375000001,0.09414843750000004,0.1817234375,1.4346766242765239,0.5179573319464472,1.4880681103571702,1.3489292769900347,1.480756832469039,1.4346766242765239,-0.7030267978539664
36,2021-11-19,0.04314634146341463,0.8417967479674793,0.11507317073170732,0.1773512195121951,1.7312571423637624,0.44051376874513726,1.4324998850109218,1.5396048545773737,1.6128057088416432,1.7312571423637624,-0.6153634941594998
37,2021-11-22,0.034822580645161284,0.8603064516129032,0.10483064516129034,0.21088629032258058,1.8756834116185621,1.0345087120458418,1.8916615373805528,1.9908173402102847,1.909541487289929,1.8756834116185621,0.7325099170437459
38,2021-11-23,0.041277777777777774,0.8438650793650798,0.11487301587301588,0.19506746031746028,1.526902571220285,0.754315326288476,1.9291415678703383,1.8377491327713262,1.3887411648544488,1.526902571220285,1.0979741500406401
39,2021-11-24,0.040938775510204084,0.8452346938775511,0.1138265306122449,0.25327755102040816,1.5777178885536425,1.7853702395799784,1.2987885992532469,1.4971452395895053,1.3835129100044146,1.5777178885536425,-0.5071227805986295
40,2021-11-26,0.05382758620689656,0.8585632183908042,0.0875632183908046,0.10608160919540231,1.3292554450663163,-0.8218598334622651,1.4368407452826202,1.3259511936105133,1.5254206935318182,1.3292554450663163,-1.7900328961262204
41,2021-11-29,0.040628865979381444,0.8579381443298966,0.10142268041237112,0.1820567010309279,1.7307472031455402,0.5238603119424339,1.4478390123475184,1.5677925706004834,1.6687473209711112,1.7307472031455402,-0.8721742861769998
42,2021-11-30,0.05698979591836734,0.8406938775510209,0.10232653061224492,0.12931326530612247,1.7873948778372244,-0.41036565972713407,1.761712832665558,1.7485486991856787,1.8017664864449972,1.7873948778372244,0.027276680906057133
43,2021-12-01,0.04426956521739132,0.8560956521739133,0.09965217391304346,0.16871565217391304,1.424615828611549,0.28755499431834486,1.8798677103883707,1.7830867173730442,1.5983161941949868,1.424615828611549,-0.47686396471485204
44,2021-12-02,0.03764655172413794,0.8913362068965518,0.07101724137931036,0.11983189655172417,1.3487936738044406,-0.5783058178835244,1.4338744187708548,1.356065558298877,1.3435549197138184,1.3487936738044406,-0.29351865319459813
45,2021-12-03,0.041222222222222216,0.863649572649573,0.09517094017094012,0.17064444444444446,0.8411511833276619,0.3217190150789134,1.330624779885376,1.19607536522132,0.9220143388193978,0.8411511833276619,0.4614659251931519
46,2021-12-06,0.055701863354037276,0.8379130434782607,0.10637888198757768,0.16364285714285715,0.7976994189258342,0.19770235575123077,0.7280559130882276,0.7041156390037099,0.5507399271875222,0.7976994189258342,0.04248863433165062
47,2021-12-07,0.047905172413793114,0.8517586206896552,0.10036206896551723,0.15690086206896556,1.1092987241720431,0.0782837624733647,1.0369377039370409,0.9612278410592597,1.1206849534364371,1.1092987241720431,-0.9629271494044164
48,2021-12-08,0.02783333333333333,0.8600392156862747,0.11208823529411763,0.2760970588235294,1.2347694273854124,2.189564174947106,1.0985108210844263,1.06619889458736,1.166917423152307,1.2347694273854124,-1.5202388787431558
49,2021-12-09,0.0548878504672897,0.8635046728971962,0.08160747663551401,0.10776822429906543,0.759715585236223,-0.7919854118892464,1.1558881415871358,0.9956234521738517,0.9380724845256002,0.759715585236223,-0.8311020119278973
50,2021-12-10,0.04627522935779818,0.8506055045871563,0.10311926605504589,0.22045137614678897,0.8561699704866336,1.203931721287185,0.780440531224444,0.6994058226451544,0.7899661570468808,0.8561699704866336,-0.8222224763236555
51,2021-12-13,0.04967424242424245,0.8357045454545454,0.11462121212121211,0.16838863636363635,0.48712069201119856,0.2817626780062057,0.7250166966079523,0.585371839142958,0.5576113369644318,0.48712069201119856,-0.07808673293710397
52,2021-12-14,0.046285714285714284,0.8577443609022557,0.09595488721804514,0.13807518796992485,0.4295251843381368,-0.2551687977518596,0.31918030763520827,0.3099913700664434,0.39762891646075876,0.4295251843381368,-0.38425972421005694
53,2021-12-15,0.04819607843137255,0.8413235294117646,0.11046078431372552,0.18522156862745104,0.5569642988644595,0.5799185012684817,0.3785833310953787,0.3980504490703389,0.3845582457259919,0.5569642988644595,-0.21276558570741655
54,2021-12-16,0.05796491228070175,0.8361929824561407,0.10581578947368427,0.1984684210526316,0.1992159864829754,0.8145553505448252,0.6773353047750854,0.5138686741650169,0.3367578619571174,0.1992159864829754,0.08606085751581181
55,2021-12-17,0.06588495575221238,0.8312123893805313,0.10291150442477875,0.1470681415929204,0.24040768014766148,-0.09587976545487667,0.10045266318190425,0.26895927251988183,0.2410825481455835,0.24040768014766148,0.78045705086426
56,2021-12-20,0.05583333333333331,0.8300882352941178,0.11406862745098038,0.13885588235294116,0.002516649566940081,-0.24134063205640083,0.07100452983252357,-0.00913249706062432,0.1241953576451435,0.002516649566940081,-0.9473850140440038
57,2021-12-21,0.046803921568627435,0.8621568627450981,0.09104901960784315,0.12226862745098037,0.28385944454949036,-0.5351448584054096,0.11564672689147742,0.11796014222710871,0.06989692284900513,0.28385944454949036,-0.3562885974460974
58,2021-12-22,0.03914371257485031,0.8508802395209583,0.10997005988023952,0.2007520958083832,0.7966788624659824,0.8550052802536314,0.4686646092287426,0.6614424134066823,0.5996603647988795,0.7966788624659824,0.5130450602966758
59,2021-12-23,0.03267532467532467,0.8455714285714285,0.12176623376623386,0.23225714285714277,1.2204795153903802,1.4130431249096347,0.76633152521166,1.070480804666514,0.9022220230489226,1.2204795153903802,0.4768429695861549
60,2021-12-27,0.0449655172413793,0.8405000000000001,0.11457758620689656,0.17956896551724147,1.4168878271621885,0.4797959256241655,1.2501665621597107,1.3846099984731612,1.4486412356567213,1.4168878271621885,-0.3709109402737997
61,2021-12-28,0.033304761904761906,0.8571999999999994,0.10948571428571427,0.23349523809523806,1.3770083931249892,1.4349730714695068,1.5093399341300269,1.3988818760297612,1.5061507842456485,1.3770083931249892,-0.7962914022283997
62,2021-12-29,0.04131736526946107,0.8612754491017965,0.09740718562874251,0.13090838323353296,1.3603856650426198,-0.38211189553479186,1.4308352022905795,1.2918410817025503,1.3994958372432007,1.3603856650426198,-0.9602031484421589
63,2021-12-30,0.0505528455284553,0.8610162601626015,0.08839837398373984,0.12413495934959355,1.24483024492211,-0.5020871762980644,1.1608808439536302,1.2315411273812775,1.317413600650739,1.24483024492211,-1.318415171084991
64,2021-12-31,0.043023437499999984,0.8568203125000001,0.10013281249999997,0.16684140625,1.1459702982341677,0.2543571338575423,1.2485018794393683,1.134847688335613,1.3281689452331225,1.1459702982341677,-1.5663346352862915
65,2022-01-03,0.04223127035830619,0.8606384364820842,0.09713029315960907,0.13386612377850152,2.188522187398618,-0.3297224750012678,1.7861689365457136,1.9845375779294898,1.9365040477196303,2.188522187398618,0.9178009435370409
66,2022-01-04,0.04627857142857143,0.8673214285714282,0.08639285714285712,0.0883492857142857,1.822608023548063,-1.1359462578002653,2.0886106230059553,2.033990360684185,1.839484391457082,1.822608023548063,0.7730279573308306
67,2022-01-05,0.06357142857142858,0.8446818181818185,0.09175974025974025,0.07916038961038961,1.3744566410919343,-1.2987059505139447,1.7782098859610904,1.7652470202844053,1.5254952173991487,1.3744566410919343,-0.01817050397939814
68,2022-01-06,0.04278632478632479,0.8690256410256415,0.08823076923076927,0.146734188034188,1.2037112966076196,-0.10179496767126452,1.274260300008214,1.1776640060664971,1.073556718486615,1.2037112966076196,0.38342506645626995
69,2022-01-07,0.05286666666666668,0.8556222222222223,0.09150370370370368,0.08452370370370373,0.9285653075012253,-1.2037074497272582,1.2986435356262231,1.1272122972109824,0.9951341280910969,0.9285653075012253,0.14082388984794839
70,2022-01-10,0.047839999999999994,0.8521599999999999,0.09999999999999992,0.18356199999999998,1.1557394126032292,0.5505231444392026,0.7171305359918378,0.9714321256151082,0.7710695841039024,1.1557394126032292,0.4415370869844287
71,2022-01-11,0.03183486238532109,0.8854128440366972,0.08270642201834866,0.19814220183486242,1.2015239930923953,0.8087771439962828,1.1054570310435008,1.0909612409675218,1.2103859894987314,1.2015239930923953,-0.5706945952632608
72,2022-01-12,0.04979591836734696,0.8480748299319728,0.10209523809523806,0.16944761904761904,1.5064158533490957,0.3005200667377041,1.287645941458593,1.3691960812737247,1.4626076716254393,1.5064158533490957,0.12409074107979554
73,2022-01-13,0.05393589743589743,0.8614487179487177,0.08460897435897435,0.10977051282051284,0.9621017888101936,-0.756519577822766,1.5063013688406552,1.374619345934631,1.1186684621663705,0.9621017888101936,0.653596434621985
74,2022-01-14,0.04479754601226994,0.8274539877300614,0.12774846625766872,0.21903803680981587,1.0936965525495244,1.178897737489244,0.8609709443149877,0.9207660996811909,1.0203790097265923,1.0936965525495244,-0.30100670778781663
75,2022-01-18,0.05744444444444444,0.8499595959595958,0.0926060606060606,0.14251212121212117,0.9544465327110289,-0.17657895595521658,0.9096658713770337,1.0548526132049938,1.0403956141055979,0.9544465327110289,-0.5439616507548729
76,2022-01-19,0.05655445544554457,0.8469207920792081,0.09653465346534652,0.1021326732673267,0.7002972225657675,-0.8918059500504242,1.018921053254553,0.9398196821938175,0.8831018560974997,0.7002972225657675,-0.20202288061383852
77,2022-01-20,0.0625,0.8139903846153846,0.12350961538461537,0.17742211538461536,0.704817342168329,0.4417695224591114,0.7875311319132752,0.846979561886821,0.8756335159689542,0.704817342168329,-0.396747676673393
78,2022-01-21,0.0811509433962264,0.8220880503144653,0.09679874213836479,0.04933522012578617,0.3230100034227514,-1.826988713270314,0.6906487291542226,0.582160743762095,0.47605150685627684,0.3230100034227514,0.8975419233934986
79,2022-01-24,0.07216463414634149,0.8480731707317077,0.07977439024390243,0.06878902439024391,0.2216710719236714,-1.482410303807974,0.02802569140574043,0.07521569168553549,-0.1888973565787514,0.2216710719236714,2.7901801504123585
80,2022-01-25,0.04515286624203823,0.8498662420382167,0.1049872611464968,0.1353955414012739,0.13710035920735208,-0.3026324372536676,0.09632838900483974,0.20188042469386702,0.19753943552537429,0.13710035920735208,0.2363879755541574
81,2022-01-26,0.04962420382165606,0.8423598726114649,0.10799044585987261,0.16781464968152862,0.2756942492321049,0.27159585329240926,0.3729394595313576,0.4618469979791039,0.21837728127100314,0.2756942492321049,0.954592644845453
82,2022-01-27,0.06428517110266162,0.846376425855513,0.08936882129277564,0.0777079847908745,-0.5139478221926531,-1.3244318874978132,0.23495950886686262,0.08863107162224687,-0.3567214759606156,-0.5139478221926531,2.6150186339908346
83,2022-01-28,0.04575401069518715,0.8461122994652406,0.10811764705882357,0.16482780748663106,-0.3881854158116478,0.21869096544416636,-0.5016094468538376,-0.4671957433875883,-0.6329934620130054,-0.3881854158116478,2.130736073306902
84,2022-01-31,0.03616793893129773,0.8721221374045802,0.09170992366412213,0.14873511450381677,0.2706635123879123,-0.06635325915076427,-0.20387098669694523,0.10718485925800082,-0.10987714123151024,0.2706635123879123,0.9376354440501016
85,2022-02-01,0.05972807017543859,0.8319035087719302,0.10835964912280704,0.15141842105263156,0.23078405647899014,-0.018824791704437977,0.2483451503172415,0.1479320998427,0.21090822413591614,0.23078405647899014,-0.2925988606618878
86,2022-02-02,0.051479166666666666,0.8485520833333333,0.09998958333333335,0.1419927083333333,0.04421830432157093,-0.1857791340383268,0.19748012956798042,0.06087194693962433,0.09446961085253953,0.04421830432157093,-0.5420159357818319
87,2022-02-03,0.04886000000000001,0.8608800000000003,0.09025000000000002,0.127096,-0.06164076865179461,-0.4496393021547794,-0.13665332508827177,0.10012046654662982,0.02807148902300186,-0.06164076865179461,-0.0678628851696702
88,2022-02-04,0.06090123456790123,0.8149259259259259,0.1242098765432099,0.21963950617283942,0.17297031275534255,1.189551353287653,-0.026529693314960412,0.09655198336166652,0.032926407529844604,0.17297031275534255,-0.27344830844238094
89,2022-02-07,0.04593975903614458,0.8722530120481928,0.08179518072289159,0.11585180722891569,0.05646640350177008,-0.6488037436222471,0.16571616600709294,0.1769756712409315,0.19380457086101566,0.05646640350177008,-0.7699358085026621
90,2022-02-08,0.03947272727272727,0.8342909090909092,0.12623636363636367,0.20928636363636363,0.163346710958394,1.0061697719959402,0.03359669470761502,0.02369316813172963,0.13472643602545092,0.163346710958394,-1.1734417172754978
91,2022-02-09,0.05194252873563219,0.8559195402298851,0.0921494252873563,0.13712988505747128,0.23625198719120774,-0.2719126165754344,0.24682553122392156,0.1662715918082104,0.3229404961295134,0.23625198719120774,-1.1132896440786355
92,2022-02-10,0.056838235294117634,0.8476323529411766,0.09552941176470586,0.14758676470588233,0.036125876226102714,-0.08669357621674749,0.05414580510897027,0.14871675168143628,0.14891713819624627,0.036125876226102714,-0.568194646328202
93,2022-02-11,0.06765656565656566,0.835343434343434,0.09701010101010099,0.09230505050505049,-0.2886693611816843,-1.0658791839632369,0.06326208704889763,-0.05002216612625469,-0.1946480403195453,-0.2886693611816843,-0.036802198872760705
94,2022-02-14,0.048438596491228066,0.828964912280702,0.12262280701754387,0.21914035087719297,-0.17376939285151063,1.1807099906672425,-0.2844736168587307,-0.1719058578314827,-0.17634980933483146,-0.17376939285151063,-0.5041393509732999
95,2022-02-15,0.04611363636363637,0.8278636363636362,0.12603409090909093,0.2872863636363637,0.16648114755986532,2.387756405267832,-0.006415144310134622,0.00021526846717665593,0.12412083377781429,0.16648114755986532,-0.9156993405133296
96,2022-02-16,0.05817333333333333,0.8315600000000003,0.11023999999999999,0.151196,0.1734802519735633,-0.02276445777205382,0.09524268011714576,0.024692115640709455,0.18260134366165595,0.1734802519735633,-1.1512251899469566
97,2022-02-17,0.06729411764705881,0.8221666666666667,0.110578431372549,0.11456372549019607,-0.16946818732294275,-0.6716190835296401,0.08952726437915107,-0.03189696983098663,-0.01987796488698671,-0.16946818732294275,-0.9985514217290039
98,2022-02-18,0.05449411764705883,0.8340823529411765,0.11144705882352944,0.17029411764705885,-0.3106865747309449,0.31551379943090163,-0.10771127560303079,-0.25761033907440506,-0.29241506386856236,-0.3106865747309449,-0.4748474964700641
99,2022-02-22,0.048650485436893195,0.8343203883495147,0.1170097087378641,0.17155922330097087,-0.5691377465564592,0.337922172009383,-0.4830144952359671,-0.47269087523780556,-0.5651019275913405,-0.5691377465564592,0.10636704650718545
100,2022-02-23,0.07257792207792209,0.8354740259740261,0.09196103896103894,0.09599025974025972,-0.9882727891779048,-1.0006043657558623,-0.5097857564303615,-0.6256166541958327,-0.8678875383530982,-0.9882727891779048,0.5768291347765481
101,2022-02-24,0.08287735849056604,0.8284056603773587,0.08872641509433964,0.006395283018867921,-0.7204896968513547,-2.587568753532544,-1.4506842218302531,-0.8598213127553211,-1.3201993736088227,-0.7204896968513547,2.1516908339559557
102,2022-02-25,0.058639344262295084,0.8420983606557377,0.09926229508196723,0.1622967213114754,-0.6541456531408048,0.17385872406911082,-0.663177051502695,-0.738366212390579,-0.7047689088336914,-0.6541456531408048,-0.17744791089373244
103,2022-02-28,0.04301941747572815,0.8570291262135921,0.09997087378640776,0.14793689320388348,-0.21262827042885826,-0.08049187297615842,-0.6213561390348475,-0.32904165827119386,-0.4634509692368495,-0.21262827042885826,0.7242317842493532
104,2022-03-01,0.042131578947368416,0.859657894736842,0.09815789473684211,0.22179473684210527,-0.25680956614631184,1.2277261979578493,-0.2257939579609653,-0.23613033442780929,-0.1716446331627356,-0.25680956614631184,-0.22857894194285908
105,2022-03-02,0.043666666666666666,0.8644712643678162,0.09185057471264368,0.1665954022988506,-0.143659729335059,0.24999975218266934,-0.2080674562388881,-0.26039286452293975,-0.2426727126969515,-0.143659729335059,-0.23343733326948274
106,2022-03-03,0.04155555555555555,0.8539444444444446,0.10451111111111114,0.19142333333333328,-0.4396568629587492,0.6897681835805879,-0.16002369837437005,-0.2606783637295701,-0.32983415640478625,-0.4396568629587492,-0.7452075400271043
107,2022-03-04,0.03709345794392524,0.8442056074766353,0.11871028037383176,0.2313252336448598,-0.4469476486683593,1.3965365439979283,-0.3746999586191182,-0.48039749130698167,-0.3854017151845228,-0.4469476486683593,-0.5338911017428909
108,2022-03-07,0.052119047619047634,0.857142857142857,0.09072619047619049,0.1505952380952381,-0.6927128494222403,-0.03340554261048991,-0.3226048165460443,-0.40554080246724517,-0.5391848971367929,-0.6927128494222403,-0.3179167397353368
109,2022-03-08,0.059148514851485125,0.8326336633663365,0.10824752475247523,0.1541009900990099,-0.5482138348172448,0.02869061261998818,-0.7623030891083761,-0.5207880077405049,-0.7064865876278973,-0.5482138348172448,-0.0071919546466636146
110,2022-03-09,0.049232558139534886,0.8376046511627909,0.11317441860465122,0.196553488372093,-0.2961784048136042,0.7806368198390862,-0.4443049946132721,-0.44535965683458456,-0.33424049769456565,-0.2961784048136042,-0.8411018076681324
111,2022-03-10,0.05697058823529412,0.8504313725490199,0.0926078431372549,0.14854509803921573,-0.4468749033181648,-0.06971895411992296,-0.3576961485621779,-0.4889606264042052,-0.4959405969924445,-0.4468749033181648,-0.8621509060128489
112,2022-03-11,0.06912765957446809,0.8403510638297871,0.09056382978723404,0.03463191489361703,-0.7600047042424463,-2.087423200112385,-0.4390950115485136,-0.5649599757233851,-0.6198482674109094,-0.7600047042424463,-0.5324170752481628
113,2022-03-14,0.08115957446808512,0.8405212765957447,0.07830851063829786,-0.011971276595744668,-0.9712856344494271,-2.9128891799779297,-0.8702559325908408,-0.8725239080426086,-0.9016466261891078,-0.9712856344494271,-0.3706633038226854
114,2022-03-15,0.05008080808080807,0.8570101010101012,0.09288888888888887,0.11373333333333333,-0.7123245234056921,-0.6863275284565039,-0.9088932378486587,-0.8377709305320751,-0.897688167516304,-0.7123245234056921,-0.5401173896566221
115,2022-03-16,0.056853658536585354,0.8472926829268294,0.09579268292682926,0.12020243902439026,-0.4328039272688492,-0.5717425290720503,-0.6648417342230385,-0.5778050208997625,-0.5564376205528087,-0.4328039272688492,0.13548201783105393
116,2022-03-17,0.03969135802469136,0.8420246913580246,0.11825925925925924,0.23818395061728387,-0.204098648465365,1.5180225913119814,-0.5057336993245387,-0.3423152733798984,-0.3812196625032738,-0.204098648465365,-0.550270484152309
117,2022-03-18,0.0412439024390244,0.8448048780487807,0.11395121951219518,0.22559390243902444,0.04224991488034027,1.295019485217977,-0.19099142911070727,-0.1078956554972409,-0.06999367480824457,0.04224991488034027,0.7795490505435075
118,2022-03-21,0.046787878787878795,0.8570606060606064,0.09614141414141411,0.1459373737373737,0.15722265043243241,-0.11590865974406683,0.1019722605688608,0.1418659695792232,0.22651848722514242,0.15722265043243241,0.05501196343086014
119,2022-03-22,0.03131192660550458,0.8535871559633031,0.11510550458715596,0.22346697247706415,0.6881218687357641,1.2573459210468254,0.21064849032009397,0.5344203140024116,0.33601116686428023,0.6881218687357641,0.9939432561487132
120,2022-03-23,0.03367441860465117,0.8698837209302328,0.09644961240310078,0.17491705426356582,0.7255229959852348,0.3973982537364045,0.5719870946700019,0.8401288011927668,0.7441822645480731,0.7255229959852348,1.575995046174968
121,2022-03-24,0.032080000000000004,0.86933,0.09856999999999999,0.22585400000000003,0.83349594910022,1.2996265020588806,0.7875311319132752,0.7244536682319455,0.8367955571143866,0.83349594910022,-0.45837377636498333
122,2022-03-25,0.0372375,0.8704749999999997,0.09227500000000001,0.19281750000000003,0.8095830914599244,0.714462568596229,0.7750139403586883,0.7052576572383876,0.9004297979809318,0.8095830914599244,-0.7291701317644631
123,2022-03-28,0.03110204081632653,0.8742346938775512,0.09464795918367346,0.1820183673469387,1.401577358707306,0.5231813208475167,1.1881582107185276,1.2481682449436184,1.3207751065654532,1.401577358707306,0.8617761445254172
124,2022-03-29,0.029543689320388356,0.878766990291262,0.0916990291262136,0.20204757281553395,1.4579340301264845,0.8779516099560742,1.4984867523985155,1.3686962863968521,1.4664916064309144,1.4579340301264845,-0.2738610358609048
125,2022-03-30,0.05367346938775512,0.8694591836734691,0.07681632653061225,0.07662857142857142,1.4172522756800192,-1.343551157666185,1.3767865743312864,1.3628451154565444,1.5478271479305377,1.4172522756800192,-0.8143334865238709
